rep,t,k,w_0,w_1,w_2,h,R
11.0,1.0,2.0,28138.739999999998,28982.9022,29827.0644,0.0,23393.0
11.0,1.0,3.0,28138.739999999998,28982.9022,29827.0644,0.0,26356.0
11.0,1.0,4.0,28138.739999999998,28982.9022,29827.0644,0.0,36048.0
11.0,1.0,5.0,28138.739999999998,28982.9022,29827.0644,0.0,28531.0
11.0,1.0,6.0,28138.739999999998,28982.9022,29827.0644,0.0,32879.0
11.0,1.0,7.0,28138.739999999998,28982.9022,29827.0644,0.0,32437.0
11.0,1.0,8.0,28138.739999999998,28982.9022,29827.0644,0.0,44013.0
11.0,1.0,9.0,28138.739999999998,28982.9022,29827.0644,0.0,33110.0
11.0,2.0,0.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,17701.0
11.0,2.0,1.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,23539.0
11.0,2.0,2.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,24741.0
11.0,2.0,3.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,26857.0
11.0,2.0,4.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,37394.0
11.0,2.0,5.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,28685.0
11.0,2.0,6.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,33354.0
11.0,2.0,7.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,33801.0
11.0,2.0,8.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,47223.0
11.0,2.0,9.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,29626.0
12.0,0.0,0.0,24990.0,25739.7,26489.4,0.0,14916.0
12.0,0.0,1.0,24990.0,25739.7,26489.4,0.0,21012.0
12.0,0.0,2.0,24990.0,25739.7,26489.4,0.0,22212.0
12.0,0.0,3.0,24990.0,25739.7,26489.4,0.0,26664.0
12.0,0.0,4.0,24990.0,25739.7,26489.4,0.0,35280.0
12.0,0.0,5.0,24990.0,25739.7,26489.4,0.0,28860.0
12.0,0.0,6.0,24990.0,25739.7,26489.4,0.0,30468.0
12.0,0.0,7.0,24990.0,25739.7,26489.4,0.0,32004.0
12.0,0.0,8.0,24990.0,25739.7,26489.4,0.0,39516.0
12.0,0.0,9.0,24990.0,25739.7,26489.4,0.0,38256.0
12.0,1.0,0.0,28138.739999999998,28982.9022,29827.0644,0.0,16553.0
12.0,1.0,1.0,28138.739999999998,28982.9022,29827.0644,0.0,22476.0
12.0,1.0,2.0,28138.739999999998,28982.9022,29827.0644,0.0,24152.0
12.0,1.0,3.0,28138.739999999998,28982.9022,29827.0644,0.0,26766.0
12.0,1.0,4.0,28138.739999999998,28982.9022,29827.0644,0.0,35656.0
12.0,1.0,5.0,28138.739999999998,28982.9022,29827.0644,0.0,30198.0
12.0,1.0,6.0,28138.739999999998,28982.9022,29827.0644,0.0,32179.0
12.0,1.0,7.0,28138.739999999998,28982.9022,29827.0644,0.0,32166.0
12.0,1.0,8.0,28138.739999999998,28982.9022,29827.0644,0.0,40740.0
12.0,1.0,9.0,28138.739999999998,28982.9022,29827.0644,0.0,32636.0
12.0,2.0,0.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,17865.0
12.0,2.0,1.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,23123.0
12.0,2.0,2.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,25658.0
12.0,2.0,3.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,27329.0
12.0,2.0,4.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,35435.0
12.0,2.0,5.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,29583.0
12.0,2.0,6.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,34556.0
12.0,2.0,7.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,29689.0
12.0,2.0,8.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,40385.0
12.0,2.0,9.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,29438.0
13.0,0.0,0.0,24990.0,25739.7,26489.4,0.0,14916.0
13.0,0.0,1.0,24990.0,25739.7,26489.4,0.0,21012.0
13.0,0.0,2.0,24990.0,25739.7,26489.4,0.0,22212.0
13.0,0.0,3.0,24990.0,25739.7,26489.4,0.0,26664.0
13.0,0.0,4.0,24990.0,25739.7,26489.4,0.0,35280.0
13.0,0.0,5.0,24990.0,25739.7,26489.4,0.0,28860.0
13.0,0.0,6.0,24990.0,25739.7,26489.4,0.0,30468.0
13.0,0.0,7.0,24990.0,25739.7,26489.4,0.0,32004.0
13.0,0.0,8.0,24990.0,25739.7,26489.4,0.0,39516.0
13.0,0.0,9.0,24990.0,25739.7,26489.4,0.0,38256.0
13.0,1.0,0.0,28138.739999999998,28982.9022,29827.0644,0.0,16108.0
13.0,1.0,1.0,28138.739999999998,28982.9022,29827.0644,0.0,20725.0
13.0,1.0,2.0,28138.739999999998,28982.9022,29827.0644,0.0,23445.0
13.0,1.0,3.0,28138.739999999998,28982.9022,29827.0644,0.0,27633.0
13.0,1.0,4.0,28138.739999999998,28982.9022,29827.0644,0.0,36068.0
13.0,1.0,5.0,28138.739999999998,28982.9022,29827.0644,0.0,28362.0
13.0,1.0,6.0,28138.739999999998,28982.9022,29827.0644,0.0,31132.0
13.0,1.0,7.0,28138.739999999998,28982.9022,29827.0644,0.0,33068.0
13.0,1.0,8.0,28138.739999999998,28982.9022,29827.0644,0.0,39191.0
13.0,1.0,9.0,28138.739999999998,28982.9022,29827.0644,0.0,38606.0
13.0,2.0,0.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,17451.0
13.0,2.0,1.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,20218.0
13.0,2.0,2.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,24150.0
13.0,2.0,3.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,27794.0
13.0,2.0,4.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,36868.0
13.0,2.0,5.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,28480.0
13.0,2.0,6.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,32609.0
13.0,2.0,7.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,36318.0
13.0,2.0,8.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,40211.0
13.0,2.0,9.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,34729.0
14.0,0.0,0.0,24990.0,25739.7,26489.4,0.0,14916.0
14.0,0.0,1.0,24990.0,25739.7,26489.4,0.0,21012.0
14.0,0.0,2.0,24990.0,25739.7,26489.4,0.0,22212.0
14.0,0.0,3.0,24990.0,25739.7,26489.4,0.0,26664.0
14.0,0.0,4.0,24990.0,25739.7,26489.4,0.0,35280.0
14.0,0.0,5.0,24990.0,25739.7,26489.4,0.0,28860.0
14.0,0.0,6.0,24990.0,25739.7,26489.4,0.0,30468.0
14.0,0.0,7.0,24990.0,25739.7,26489.4,0.0,32004.0
14.0,0.0,8.0,24990.0,25739.7,26489.4,0.0,39516.0
14.0,0.0,9.0,24990.0,25739.7,26489.4,0.0,38256.0
14.0,1.0,0.0,28138.739999999998,28982.9022,29827.0644,0.0,15869.0
14.0,1.0,1.0,28138.739999999998,28982.9022,29827.0644,0.0,21252.0
14.0,1.0,2.0,28138.739999999998,28982.9022,29827.0644,0.0,23562.0
14.0,1.0,3.0,28138.739999999998,28982.9022,29827.0644,0.0,28403.0
14.0,1.0,4.0,28138.739999999998,28982.9022,29827.0644,0.0,35391.0
14.0,1.0,5.0,28138.739999999998,28982.9022,29827.0644,0.0,27200.0
14.0,1.0,6.0,28138.739999999998,28982.9022,29827.0644,0.0,30546.0
14.0,1.0,7.0,28138.739999999998,28982.9022,29827.0644,0.0,30929.0
14.0,1.0,8.0,28138.739999999998,28982.9022,29827.0644,0.0,38880.0
14.0,1.0,9.0,28138.739999999998,28982.9022,29827.0644,0.0,33212.0
14.0,2.0,0.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,17511.0
14.0,2.0,1.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,22306.0
14.0,2.0,2.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,25528.0
14.0,2.0,3.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,28068.0
14.0,2.0,4.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,35942.0
14.0,2.0,5.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,26333.0
14.0,2.0,6.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,31491.0
14.0,2.0,7.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,31815.0
14.0,2.0,8.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,39059.0
14.0,2.0,9.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,29801.0
15.0,0.0,0.0,24990.0,25739.7,26489.4,0.0,14916.0
15.0,0.0,1.0,24990.0,25739.7,26489.4,0.0,21012.0
15.0,0.0,2.0,24990.0,25739.7,26489.4,0.0,22212.0
15.0,0.0,3.0,24990.0,25739.7,26489.4,0.0,26664.0
15.0,0.0,4.0,24990.0,25739.7,26489.4,0.0,35280.0
15.0,0.0,5.0,24990.0,25739.7,26489.4,0.0,28860.0
15.0,0.0,6.0,24990.0,25739.7,26489.4,0.0,30468.0
15.0,0.0,7.0,24990.0,25739.7,26489.4,0.0,32004.0
15.0,0.0,8.0,24990.0,25739.7,26489.4,0.0,39516.0
15.0,0.0,9.0,24990.0,25739.7,26489.4,0.0,38256.0
15.0,1.0,0.0,28138.739999999998,28982.9022,29827.0644,0.0,15974.0
15.0,1.0,1.0,28138.739999999998,28982.9022,29827.0644,0.0,20858.0
15.0,1.0,2.0,28138.739999999998,28982.9022,29827.0644,0.0,23926.0
15.0,1.0,3.0,28138.739999999998,28982.9022,29827.0644,0.0,27744.0
15.0,1.0,4.0,28138.739999999998,28982.9022,29827.0644,0.0,36503.0
15.0,1.0,5.0,28138.739999999998,28982.9022,29827.0644,0.0,28768.0
15.0,1.0,6.0,28138.739999999998,28982.9022,29827.0644,0.0,31570.0
15.0,1.0,7.0,28138.739999999998,28982.9022,29827.0644,0.0,34956.0
15.0,1.0,8.0,28138.739999999998,28982.9022,29827.0644,0.0,40429.0
15.0,1.0,9.0,28138.739999999998,28982.9022,29827.0644,0.0,38456.0
15.0,2.0,0.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,17518.0
15.0,2.0,1.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,21579.0
15.0,2.0,2.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,25121.0
15.0,2.0,3.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,30298.0
15.0,2.0,4.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,38769.0
15.0,2.0,5.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,27980.0
15.0,2.0,6.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,32454.0
15.0,2.0,7.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,35989.0
15.0,2.0,8.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,39600.0
15.0,2.0,9.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,33183.0
16.0,0.0,0.0,24990.0,25739.7,26489.4,0.0,14916.0
16.0,0.0,1.0,24990.0,25739.7,26489.4,0.0,21012.0
16.0,0.0,2.0,24990.0,25739.7,26489.4,0.0,22212.0
16.0,0.0,3.0,24990.0,25739.7,26489.4,0.0,26664.0
16.0,0.0,4.0,24990.0,25739.7,26489.4,0.0,35280.0
16.0,0.0,5.0,24990.0,25739.7,26489.4,0.0,28860.0
16.0,0.0,6.0,24990.0,25739.7,26489.4,0.0,30468.0
16.0,0.0,7.0,24990.0,25739.7,26489.4,0.0,32004.0
16.0,0.0,8.0,24990.0,25739.7,26489.4,0.0,39516.0
16.0,0.0,9.0,24990.0,25739.7,26489.4,0.0,38256.0
16.0,1.0,0.0,28138.739999999998,28982.9022,29827.0644,0.0,15782.0
16.0,1.0,1.0,28138.739999999998,28982.9022,29827.0644,0.0,22667.0
16.0,1.0,2.0,28138.739999999998,28982.9022,29827.0644,0.0,23996.0
16.0,1.0,3.0,28138.739999999998,28982.9022,29827.0644,0.0,26889.0
16.0,1.0,4.0,28138.739999999998,28982.9022,29827.0644,0.0,36087.0
16.0,1.0,5.0,28138.739999999998,28982.9022,29827.0644,0.0,27917.0
16.0,1.0,6.0,28138.739999999998,28982.9022,29827.0644,0.0,31731.0
16.0,1.0,7.0,28138.739999999998,28982.9022,29827.0644,0.0,31088.0
16.0,1.0,8.0,28138.739999999998,28982.9022,29827.0644,0.0,39867.0
16.0,1.0,9.0,28138.739999999998,28982.9022,29827.0644,0.0,37230.0
16.0,2.0,0.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,16998.0
16.0,2.0,1.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,23396.0
16.0,2.0,2.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,25796.0
16.0,2.0,3.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,27001.0
16.0,2.0,4.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,36837.0
16.0,2.0,5.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,27188.0
16.0,2.0,6.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,31985.0
16.0,2.0,7.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,32104.0
16.0,2.0,8.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,43550.0
16.0,2.0,9.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,33962.0
17.0,0.0,0.0,24990.0,25739.7,26489.4,0.0,14916.0
17.0,0.0,1.0,24990.0,25739.7,26489.4,0.0,21012.0
17.0,0.0,2.0,24990.0,25739.7,26489.4,0.0,22212.0
17.0,0.0,3.0,24990.0,25739.7,26489.4,0.0,26664.0
17.0,0.0,4.0,24990.0,25739.7,26489.4,0.0,35280.0
17.0,0.0,5.0,24990.0,25739.7,26489.4,0.0,28860.0
17.0,0.0,6.0,24990.0,25739.7,26489.4,0.0,30468.0
17.0,0.0,7.0,24990.0,25739.7,26489.4,0.0,32004.0
17.0,0.0,8.0,24990.0,25739.7,26489.4,0.0,39516.0
17.0,0.0,9.0,24990.0,25739.7,26489.4,0.0,38256.0
17.0,1.0,0.0,28138.739999999998,28982.9022,29827.0644,0.0,15988.0
17.0,1.0,1.0,28138.739999999998,28982.9022,29827.0644,0.0,22368.0
17.0,1.0,2.0,28138.739999999998,28982.9022,29827.0644,0.0,23970.0
17.0,1.0,3.0,28138.739999999998,28982.9022,29827.0644,0.0,28024.0
17.0,1.0,4.0,28138.739999999998,28982.9022,29827.0644,0.0,36905.0
17.0,1.0,5.0,28138.739999999998,28982.9022,29827.0644,0.0,29331.0
17.0,1.0,6.0,28138.739999999998,28982.9022,29827.0644,0.0,28034.0
17.0,1.0,7.0,28138.739999999998,28982.9022,29827.0644,0.0,30958.0
17.0,1.0,8.0,28138.739999999998,28982.9022,29827.0644,0.0,40607.0
17.0,1.0,9.0,28138.739999999998,28982.9022,29827.0644,0.0,36154.0
17.0,2.0,0.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,17634.0
17.0,2.0,1.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,23917.0
17.0,2.0,2.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,25668.0
17.0,2.0,3.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,28817.0
17.0,2.0,4.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,38173.0
17.0,2.0,5.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,29312.0
17.0,2.0,6.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,29373.0
17.0,2.0,7.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,25098.0
17.0,2.0,8.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,43542.0
17.0,2.0,9.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,32299.0
18.0,0.0,0.0,24990.0,25739.7,26489.4,0.0,14916.0
18.0,0.0,1.0,24990.0,25739.7,26489.4,0.0,21012.0
18.0,0.0,2.0,24990.0,25739.7,26489.4,0.0,22212.0
18.0,0.0,3.0,24990.0,25739.7,26489.4,0.0,26664.0
18.0,0.0,4.0,24990.0,25739.7,26489.4,0.0,35280.0
18.0,0.0,5.0,24990.0,25739.7,26489.4,0.0,28860.0
18.0,0.0,6.0,24990.0,25739.7,26489.4,0.0,30468.0
18.0,0.0,7.0,24990.0,25739.7,26489.4,0.0,32004.0
18.0,0.0,8.0,24990.0,25739.7,26489.4,0.0,39516.0
18.0,0.0,9.0,24990.0,25739.7,26489.4,0.0,38256.0
18.0,1.0,0.0,28138.739999999998,28982.9022,29827.0644,0.0,16264.0
18.0,1.0,1.0,28138.739999999998,28982.9022,29827.0644,0.0,20824.0
18.0,1.0,2.0,28138.739999999998,28982.9022,29827.0644,0.0,23273.0
18.0,1.0,3.0,28138.739999999998,28982.9022,29827.0644,0.0,26840.0
18.0,1.0,4.0,28138.739999999998,28982.9022,29827.0644,0.0,36626.0
18.0,1.0,5.0,28138.739999999998,28982.9022,29827.0644,0.0,27865.0
18.0,1.0,6.0,28138.739999999998,28982.9022,29827.0644,0.0,31553.0
18.0,1.0,7.0,28138.739999999998,28982.9022,29827.0644,0.0,32507.0
18.0,1.0,8.0,28138.739999999998,28982.9022,29827.0644,0.0,43629.0
18.0,1.0,9.0,28138.739999999998,28982.9022,29827.0644,0.0,36652.0
18.0,2.0,0.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,18019.0
18.0,2.0,1.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,21480.0
18.0,2.0,2.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,24861.0
18.0,2.0,3.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,27634.0
18.0,2.0,4.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,38009.0
18.0,2.0,5.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,27002.0
18.0,2.0,6.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,33487.0
18.0,2.0,7.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,35544.0
18.0,2.0,8.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,43351.0
18.0,2.0,9.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,36419.0
19.0,0.0,0.0,24990.0,25739.7,26489.4,0.0,14916.0
19.0,0.0,1.0,24990.0,25739.7,26489.4,0.0,21012.0
19.0,0.0,2.0,24990.0,25739.7,26489.4,0.0,22212.0
19.0,0.0,3.0,24990.0,25739.7,26489.4,0.0,26664.0
19.0,0.0,4.0,24990.0,25739.7,26489.4,0.0,35280.0
19.0,0.0,5.0,24990.0,25739.7,26489.4,0.0,28860.0
19.0,0.0,6.0,24990.0,25739.7,26489.4,0.0,30468.0
19.0,0.0,7.0,24990.0,25739.7,26489.4,0.0,32004.0
19.0,0.0,8.0,24990.0,25739.7,26489.4,0.0,39516.0
19.0,0.0,9.0,24990.0,25739.7,26489.4,0.0,38256.0
19.0,1.0,0.0,28138.739999999998,28982.9022,29827.0644,0.0,15936.0
19.0,1.0,1.0,28138.739999999998,28982.9022,29827.0644,0.0,21742.0
19.0,1.0,2.0,28138.739999999998,28982.9022,29827.0644,0.0,23609.0
19.0,1.0,3.0,28138.739999999998,28982.9022,29827.0644,0.0,27438.0
19.0,1.0,4.0,28138.739999999998,28982.9022,29827.0644,0.0,35805.0
19.0,1.0,5.0,28138.739999999998,28982.9022,29827.0644,0.0,28898.0
19.0,1.0,6.0,28138.739999999998,28982.9022,29827.0644,0.0,32996.0
19.0,1.0,7.0,28138.739999999998,28982.9022,29827.0644,0.0,35229.0
19.0,1.0,8.0,28138.739999999998,28982.9022,29827.0644,0.0,41618.0
19.0,1.0,9.0,28138.739999999998,28982.9022,29827.0644,0.0,36904.0
19.0,2.0,0.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,17402.0
19.0,2.0,1.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,23071.0
19.0,2.0,2.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,24459.0
19.0,2.0,3.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,27958.0
19.0,2.0,4.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,36476.0
19.0,2.0,5.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,29622.0
19.0,2.0,6.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,33717.0
19.0,2.0,7.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,35555.0
19.0,2.0,8.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,43379.0
19.0,2.0,9.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,31950.0
20.0,0.0,0.0,24990.0,25739.7,26489.4,0.0,14916.0
20.0,0.0,1.0,24990.0,25739.7,26489.4,0.0,21012.0
20.0,0.0,2.0,24990.0,25739.7,26489.4,0.0,22212.0
20.0,0.0,3.0,24990.0,25739.7,26489.4,0.0,26664.0
20.0,0.0,4.0,24990.0,25739.7,26489.4,0.0,35280.0
20.0,0.0,5.0,24990.0,25739.7,26489.4,0.0,28860.0
20.0,0.0,6.0,24990.0,25739.7,26489.4,0.0,30468.0
20.0,0.0,7.0,24990.0,25739.7,26489.4,0.0,32004.0
20.0,0.0,8.0,24990.0,25739.7,26489.4,0.0,39516.0
20.0,0.0,9.0,24990.0,25739.7,26489.4,0.0,38256.0
20.0,1.0,0.0,28138.739999999998,28982.9022,29827.0644,0.0,16314.0
20.0,1.0,1.0,28138.739999999998,28982.9022,29827.0644,0.0,21805.0
20.0,1.0,2.0,28138.739999999998,28982.9022,29827.0644,0.0,23480.0
20.0,1.0,3.0,28138.739999999998,28982.9022,29827.0644,0.0,25782.0
20.0,1.0,4.0,28138.739999999998,28982.9022,29827.0644,0.0,36529.0
20.0,1.0,5.0,28138.739999999998,28982.9022,29827.0644,0.0,29266.0
20.0,1.0,6.0,28138.739999999998,28982.9022,29827.0644,0.0,30962.0
20.0,1.0,7.0,28138.739999999998,28982.9022,29827.0644,0.0,32842.0
20.0,1.0,8.0,28138.739999999998,28982.9022,29827.0644,0.0,41788.0
20.0,1.0,9.0,28138.739999999998,28982.9022,29827.0644,0.0,37759.0
20.0,2.0,0.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,18245.0
20.0,2.0,1.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,23353.0
20.0,2.0,2.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,25314.0
20.0,2.0,3.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,24477.0
20.0,2.0,4.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,36710.0
20.0,2.0,5.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,29302.0
20.0,2.0,6.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,31477.0
20.0,2.0,7.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,35920.0
20.0,2.0,8.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,43375.0
20.0,2.0,9.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,38423.0
21.0,0.0,0.0,24990.0,25739.7,26489.4,0.0,14916.0
21.0,0.0,1.0,24990.0,25739.7,26489.4,0.0,21012.0
21.0,0.0,2.0,24990.0,25739.7,26489.4,0.0,22212.0
21.0,0.0,3.0,24990.0,25739.7,26489.4,0.0,26664.0
21.0,0.0,4.0,24990.0,25739.7,26489.4,0.0,35280.0
21.0,0.0,5.0,24990.0,25739.7,26489.4,0.0,28860.0
21.0,0.0,6.0,24990.0,25739.7,26489.4,0.0,30468.0
21.0,0.0,7.0,24990.0,25739.7,26489.4,0.0,32004.0
21.0,0.0,8.0,24990.0,25739.7,26489.4,0.0,39516.0
21.0,0.0,9.0,24990.0,25739.7,26489.4,0.0,38256.0
21.0,1.0,0.0,28138.739999999998,28982.9022,29827.0644,0.0,16051.0
21.0,1.0,1.0,28138.739999999998,28982.9022,29827.0644,0.0,22220.0
21.0,1.0,2.0,28138.739999999998,28982.9022,29827.0644,0.0,23440.0
21.0,1.0,3.0,28138.739999999998,28982.9022,29827.0644,0.0,26704.0
21.0,1.0,4.0,28138.739999999998,28982.9022,29827.0644,0.0,36431.0
21.0,1.0,5.0,28138.739999999998,28982.9022,29827.0644,0.0,28202.0
21.0,1.0,6.0,28138.739999999998,28982.9022,29827.0644,0.0,31655.0
21.0,1.0,7.0,28138.739999999998,28982.9022,29827.0644,0.0,34713.0
21.0,1.0,8.0,28138.739999999998,28982.9022,29827.0644,0.0,40522.0
21.0,1.0,9.0,28138.739999999998,28982.9022,29827.0644,0.0,32526.0
21.0,2.0,0.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,16574.0
21.0,2.0,1.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,23305.0
21.0,2.0,2.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,25445.0
21.0,2.0,3.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,28234.0
21.0,2.0,4.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,36785.0
21.0,2.0,5.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,28107.0
21.0,2.0,6.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,33062.0
21.0,2.0,7.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,38981.0
21.0,2.0,8.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,44855.0
21.0,2.0,9.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,31411.0
22.0,0.0,0.0,24990.0,25739.7,26489.4,0.0,14916.0
22.0,0.0,1.0,24990.0,25739.7,26489.4,0.0,21012.0
22.0,0.0,2.0,24990.0,25739.7,26489.4,0.0,22212.0
22.0,0.0,3.0,24990.0,25739.7,26489.4,0.0,26664.0
22.0,0.0,4.0,24990.0,25739.7,26489.4,0.0,35280.0
22.0,0.0,5.0,24990.0,25739.7,26489.4,0.0,28860.0
22.0,0.0,6.0,24990.0,25739.7,26489.4,0.0,30468.0
22.0,0.0,7.0,24990.0,25739.7,26489.4,0.0,32004.0
22.0,0.0,8.0,24990.0,25739.7,26489.4,0.0,39516.0
22.0,0.0,9.0,24990.0,25739.7,26489.4,0.0,38256.0
22.0,1.0,0.0,28138.739999999998,28982.9022,29827.0644,0.0,16367.0
22.0,1.0,1.0,28138.739999999998,28982.9022,29827.0644,0.0,22279.0
22.0,1.0,2.0,28138.739999999998,28982.9022,29827.0644,0.0,22442.0
22.0,1.0,3.0,28138.739999999998,28982.9022,29827.0644,0.0,26793.0
22.0,1.0,4.0,28138.739999999998,28982.9022,29827.0644,0.0,36638.0
22.0,1.0,5.0,28138.739999999998,28982.9022,29827.0644,0.0,28703.0
22.0,1.0,6.0,28138.739999999998,28982.9022,29827.0644,0.0,31178.0
22.0,1.0,7.0,28138.739999999998,28982.9022,29827.0644,0.0,32056.0
22.0,1.0,8.0,28138.739999999998,28982.9022,29827.0644,0.0,42986.0
22.0,1.0,9.0,28138.739999999998,28982.9022,29827.0644,0.0,37323.0
22.0,2.0,0.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,18149.0
22.0,2.0,1.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,23612.0
